Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
Tata Chemicals,is  this  stock  is  a  joke?,Trendi,2024-06-21 16:48:00,This stock this is a person?,0.296,Positive
Tata Chemicals,"Tata  Chemicals  is  ready  for  a  breakout  on  the  daily  chart  with  a  significant  increase  in  trading  volume,  indicating  a  potential  breakout.  If  the  price  manages  to  close  above  Rs  1,160  levels,  it  may  have  the  potential  to  reach  a  short-term  target  of  Rs  1,320.  On  the  other  hand,  the  immediate  support  level  is  located  at  Rs  1,100.  These  levels  can  be  considered  as  opportunities  to  buy  on  dips.  The  Relative  Strength  Index  (RSI)  currently  stands  at  62.3  and  is  trending  upward,  indicating  increasing  buying  momentum.  To  prudently  manage  risk,  it  is  advisable  to  set  a  stop-loss  at  Rs  1,080.  This  precaution  will  help  protect  your  investment  in  case  of  an  unexpected  market  reversal.  In  summary,  considering  the  technical  analysis  and  the  current  market  conditions,  Tata  Chemicals  appears  to  present  an  appealing  buying  opportunity  for  those  aiming  for  a  Rs  1,320  price  target,  provided  that  appropriate  risk  management  measures  are  in  place.  [Tata  Chemicals  is  ready  for  a  breakout  on  the  daily  chart  with  a  significant  increase  in  trading  volume,  indicating  a  potential  breakout.  If  the  price  manages  to  close  above  Rs  1,160  levels,  it  may  have  the  potential  to  reach  a  short-term  target  of  Rs  1,320.  On  the  other  hand,  the  immediate  support  level  is  located  at  Rs  1,100.  These  levels  can  be  considered  as  opportunities  to  buy  on  dips.  The  Relative  Strength  Index  (RSI)  currently  stands  at  62.3  and  is  trending  upward,  indicating  increasing  buying  momentum.  To  prudently  manage  risk,  it  is  advisable  to  set  a  stop-loss  at  Rs  1,080.  This  precaution  will  help  protect  your  investment  in  case  of  an  unexpected  market  reversal.  In  summary,  considering  the  technical  analysis  and  the  current  market  conditions,  Tata  Chemicals  appears  to  present  an  appealing  buying  opportunity  for  those  aiming  for  a  Rs  1,320  price  target,  provided  that  appropriate  risk  management  measures  are  in  place.]",kamal20,2024-06-21 08:46:00,"Tata chemicals is ready for a breakout on the daily chart with a significant increase in trading volume, indicating a potential breakout.  If the price manages to close about Rs 1,160 levels, it may have the potential to reach a short-term target of Rs 1,320.  On the other hand, the immediative support level is located at Rs 1,100.  These Levels can be Considered as Opportunities to Buy on Dips.  The Relative Strength Index (RSI) Currently Stands at 62.3 and is Trending Upward, Indicating Increasing Buying Momentum.  To prudently manage risk, it is advisable to set a stop-live Rs 1,080.  This Precaution will help protect your investment in case of an unexpected market revered.  In summary, considering the technical analysis and the current market conditions, tata chemicals appears to present an appealing buying openity for aiming for aiming for Appropriate Risk Management Measures Are In Place.  [Tata chemicals is ready for a breakout on the daily chart with a significant increase in trading volume, indicating a potential breakout.  If the price manages to close about Rs 1,160 levels, it may have the potential to reach a short-term target of Rs 1,320.  On the other hand, the immediative support level is located at Rs 1,100.  These Levels can be Considered as Opportunities to Buy on Dips.  The Relative Strength Index (RSI) Currently Stands at 62.3 and is Trending Upward, Indicating Increasing Buying Momentum.  To prudently manage risk, it is advisable to set a stop-live Rs 1,080.  This Precaution will help protect your investment in case of an unexpected market revered.  In summary, considering the technical analysis and the current market conditions, tata chemicals appears to present an appealing buying openity for aiming for aiming for Appropriate Risk Management Measures Are In Place.]",0.991,Positive
Tata Chemicals,"Tata  Chemicals  is  ready  for  a  breakout  on  the  daily  chart  with  a  significant  increase  in  trading  volume,  indicating  a  potential  breakout.  If  the  price  manages  to  close  above  Rs  1,160  levels,  it  may  have  the  potential  to  reach  a  short-term  target  of  Rs  1,320.  On  the  other  hand,  the  immediate  support  level  is  located  at  Rs  1,100.  These  levels  can  be  considered  as  opportunities  to  buy  on  dips.  The  Relative  Strength  Index  (RSI)  currently  stands  at  62.3  and  is  trending  upward,  indicating  increasing  buying  momentum.  To  prudently  manage  risk,  it  is  advisable  to  set  a  stop-loss  at  Rs  1,080.  This  precaution  will  help  protect  your  investment  in  case  of  an  unexpected  market  reversal.  In  summary,  considering  the  technical  analysis  and  the  current  market  conditions,  Tata  Chemicals  appears  to  present  an  appealing  buying  opportunity  for  those  aiming  for  a  Rs  1,320  price  target,  provided  that  appropriate  risk  management  measures  are  in  place.",kamal20,2024-06-21 08:45:00,"Tata chemicals is ready for a breakout on the daily chart with a significant increase in trading volume, indicating a potential breakout.  If the price manages to close about Rs 1,160 levels, it may have the potential to reach a short-term target of Rs 1,320.  On the other hand, the immediative support level is located at Rs 1,100.  These Levels can be Considered as Opportunities to Buy on Dips.  The Relative Strength Index (RSI) Currently Stands at 62.3 and is Trending Upward, Indicating Increasing Buying Momentum.  To prudently manage risk, it is advisable to set a stop-live Rs 1,080.  This Precaution will help protect your investment in case of an unexpected market revered.  In summary, considering the technical analysis and the current market conditions, tata chemicals appears to present an appealing buying openity for aiming for aiming for Appropriate Risk Management Measures Are In Place.",0.9652,Positive
Tata Chemicals,"IT  industry  already  taken  a  lot  of  beating,  keep  close  watch  on  INfy,  wipro  and  tcs...  NVIDIA  posted  great  results  in  US  market  .red  ZZ  ddzdddddd",dreamnifty_24,2024-06-20 16:07:00,"It Industry Alady Taken a Lot of Beating, Keep Close Watch on Infy, Wipro and TCS ... Nvidia Posted Great Great Results in Us Market.",0.2732,Positive
Tata Chemicals,dividend  jama  nahi   tak  aaye   Pata  ho  to  bataw.Ex  dividend  date  Kiya  hea?,marketguru9211,2024-06-20 13:37:00,"If you do not know the dividend, then tell me if you have a dividend date?",0.0,Neutral
Tata Chemicals,Tata  Chemicals  BUY  ONLY...  This  is  going  past  1165  today,gauri k,2024-06-20 12:59:00,Tata Chemicals Buy only ... This Going Past 1165 Today,0.0,Neutral
Tata Chemicals,it  has  closed  at  day  high  there  is  some  news  for  fertilizer  stocks  the  GST  on  fertilizer  is  going  to  go.  according  to  news  on  Zee  buisness  in  next  GsT   hope  for  the  best  regards,pnj18,2024-06-18 23:39:00,It has closed at day high there is some news for fertilizer stocks the gst on fertilizer is going to go.  According to news on zee buisness in next gst hop for the best regards,0.7964,Positive
Tata Chemicals,"Tommorow,  it  will  cross  1135  level.",Vishalrock123,2024-06-18 18:01:00,"Tomorov, IT Will Cross 1135 Level.",0.0,Neutral
Tata Chemicals,Hoping  for  Tata  Chemical  is  going  to  be  bullish  today.,Bharath_34,2024-06-18 09:25:00,Hoping for Tata Chemical is Going to Bulish Today.,0.4215,Positive
Tata Chemicals,looks  like  week...  kotak  TP  750...  down  graded  this  share  due  poor  performance  expected  fy2025,vkshetty78,2024-06-16 18:33:00,Looks Like Week ... Kotak Tap 750 ... Down Graded This share payable Poor Performance Expected Fe 2025,0.2263,Positive
Tata Chemicals,TATA  CHEMICALS....  ONLY  BUY  N  HOLD  FOR  THE  TARGET  OF  1190  WITHIN  ONE  WEEK.  ENJOY  GUYS.,gdfc,2024-06-16 15:42:00,Tata Chemicals .... Only Buy Na Hold for the Turgate of 1190 Vithin on Week.  Enjoy Gyce.,0.6037,Positive
Tata Chemicals,Tata  Chemicals  ex  dividend  will  head  towards  1037  in  short  time  with  no  immediate  trigger,Prashant1965,2024-06-15 19:17:00,Tata Chemicals X Dividand Will Head Towards 1037 in Short Time with No Imidyat Trigger,-0.296,Negative
Tata Chemicals,Did  anyone  get  the  dividend  in  their  account?,khappi26,2024-06-14 15:40:00,Did Ananan Get The Dividend in Their Account?,0.0,Neutral
Tata Chemicals,most  manhoos  cmd..  deserves  booting  out,Vinodkkh,2024-06-14 14:50:00,Most Wretched Chand .. Deserves Booting Out,0.0,Neutral
Tata Chemicals,someone  pls  suggest  whether  to  hold  or  sell  this  stock,Liyaan,2024-06-14 10:04:00,Samavan Plus Suggest White to Hold and Selll This Stock,0.0772,Positive
Tata Chemicals,buy...  intraday  target...  1150....  chears  all,completboy18,2024-06-12 10:29:00,Buy ... Intrade Target ... 1150 .... Cherors all,0.0,Neutral
Tata Chemicals,tata  chemicals  is  the  best  share  for  long  term.  now  a  days  everyone  looking  for  indias  fastest  growing  share  tinna  rubber.  observe  and  enter  before  the  rally.  keep  cool.,RAJINIKANTH_RELOADED,2024-06-12 04:31:00,Tata chemicals is the best share for long term.  Now a days always looking for India fastest growing share tinna rubber.  Observe and enter before the rally.  Keep Cool.,0.891,Positive
Tata Chemicals,I  could  see  the  future  price  of  Tata  Chemicals  around  6000-7000  range  in  2028-29,Sripri,2024-06-11 23:16:00,Shri Kud Se Future Price of Tata Chemicals Around 6000-7000 Range in 2028-29,0.0,Neutral
Tata Chemicals,tata  company  with  pb  just  1.28  very  cheap  valueation  plus  hike  in  soda  ash  price  hurrey  grab  buy  buy  tata  chemical,Dark_Horse0007,2024-06-11 13:41:00,Tata Company with Pub Just 1.28 Verry Chip Valayati Plus Hike in Soda ash Price Hurree Grab Buy Buy Tata Chemical,0.0,Neutral
Tata Chemicals,tata  chem  was  struggling  from  long  time  because  of  low  soda  ash  price  now  american  company  raised  25  usd  per  mt  on  soda  ash  price  that  is  very  very  positive  sign  for  tata  chemical,Dark_Horse0007,2024-06-11 13:40:00,Tata Chem Was Struggling from long time of low soda ash price now American company raised 25 usd per mt on soda ash price that is very very positive,0.0699,Positive
Tata Chemicals,huge  buy  order  pending  grab  tata  chem  before  its  to  late  huge  multibagger  soda  ash  price  hike  very  very  positive  for  tata  chem,Dark_Horse0007,2024-06-11 13:38:00,Huje Buy Order Pending Grab Tata Chem Bifor Its To Late Huje Multibagger soda ash price,0.8304,Positive
Tata Chemicals,you  people  must  buy  tata  chem  reason  behind  hike  in  soda  price  very  very  positive  for  tata  chemical,Dark_Horse0007,2024-06-11 13:37:00,You Peepal Must Buy Tata Chem Region Bend Hike in Soda Price Very Poration for Tata Chemical,0.6335,Positive
Tata Chemicals,buy  buy  buy  revised  target  1500  per  share  25  dollar  per  MT  price  hike  in  soda  ash,Dark_Horse0007,2024-06-11 13:35:00,Buy Buy Buy Revised Target 1500 Shares 25 Dollars Foot Foot Price In Soda Ash,0.296,Positive
Tata Chemicals,BUY  TATACHEM  at  1110  SL  1090  TGT  1165-1180,suryamehta066,2024-06-11 09:45:00,Buy Tatthan 1110 Sal 1090,0.0,Neutral
Tata Chemicals,tata  chemical...  only  buy  n  hold  for  the  target  of  1135  within  this  week.  enjoy  guys.,gdfc,2024-06-10 21:22:00,Tata Chemical ... Only Buy Hold for the Turget of 1135 Vithin This Week.  Enjoy Gyce.,0.4939,Positive
Tata Chemicals,atp  is  181  so  it  should  be  close  nearby,Sajals,2024-06-10 11:56:00,This 181 So Shud Bay Close Nearbi,0.0,Neutral
Tata Chemicals,rumour  has  it  say  that  tata  group  is  going  to  launch  sodium  batteries  soon...  which  will  directly  benefit  this  share,Liyaan,2024-06-10 11:20:00,Ramaur Hasit Sai that Tata Group is going to launch sodium batteries,0.6705,Positive
Tata Chemicals,i  brought  it  56  still  hold  it  (cmp:  15.35),nikunj_js,2024-06-08 08:51:00,Shri Braghat 56 Still Hold IT (Company: 15.35),0.0,Neutral
Tata Chemicals,best  levels  for  fresh  buying  for  another  15%  gains  in  hand  in  next  30  days,sanv,2024-06-07 13:34:00,Best Levels for Fresh Bing fornother 15% Gains in Hand in Next 30 Days,0.9022,Positive
Tata Chemicals,"tata  chemicals  shares  fall  after  europe  arm  fined  e1.1  million  by  uk  court  shares  of  tata  chemicals  have  been  under  pressure  in  recent  times  amidst  challenges  in  the  global  soda  ash  industry,  largely  due  to  oversupply  from  chinese  counterparts  and  weak  demand.",kamal20,2024-06-07 13:07:00,"Tata Chemicals Shares Fall after Europe Arm Fined E1.1 Million by UK Court Shares of Tata Chemicals Have Been Under Pressure in Recent Times Amidst Challenges in the Global Soda Adustry, Jurgly Due to oversupply from chinese counterparts and weak demand.",-0.2263,Negative
Tata Chemicals,"fraudsters  active  in  this  scrip  ,  celebration  going  on  for  one  million  euro  fine",kp200,2024-06-07 10:19:00,"Fraudster Active in The Skrip, Celebration Going, Million Euro Fine",0.0258,Positive
Tata Chemicals,"a  uk  court  ordered  a  fine  of  gbp  11,00,000  on  tata  chemicals  europe  limited,  a  subsidiary  of  tata  chemicals.  the  fine  pertained  to  a  safety  incident  in  2016.",kamal20,2024-06-07 09:05:00,"A UK Court Ordered a Fine of GBP 11,00,000 on Tata Chemicals Europe Limited, A Subsidiary of Tata Chemicals.  The Fine Pertained to a Safety Incident in 2016.",0.5423,Positive
Tata Chemicals,This  stock  is  facing  a  huge  resistance  at  1068-1067  levels,Adarsh_P,2024-06-06 11:24:00,This stock is facing a huje resistance 1068-1067 levels,0.3182,Positive
Tata Chemicals,crisil  ratings  reaffirms  crisil  a1  rating  for  commercial  paper  of  rs  100  crore,kamal20,2024-05-31 12:42:00,Crisil Rating,0.0,Neutral
Tata Chemicals,time  to  acquire  more.  it  took  support  at  1052  and  the  monthly  candle  looks  like  a  hammer  as  well.,tradingmom,2024-05-30 13:49:00,Time then Aquire More.  IT Soot Support 1052 and the monthly Candle Looks like Hamaras Vel.,0.7624,Positive
Tata Chemicals,I  came  in  fast  time  I  want  to  test  it.  With  ten,Rohidul,2024-05-29 12:24:00,Shri Chame in Fast Time Vant to Test IT.  With ten,0.0772,Positive
Tata Chemicals,if  tomorrow  it  will  go  on  ban  then  this  share  will  fall.,swetapatel,2024-05-27 18:57:00,Fifty -four IT will go and become a share will fall.,-0.34,Negative
Tata Chemicals,"Market  is  going  down  ,  sell  target  1085  SL  1115",Winrace,2024-05-27 10:27:00,"Market is Going Down, Cell Target 1085 Sal 1115",0.0,Neutral
Tata Chemicals,uc  is  possible  today  all  the  best????,rakesh_cbi,2024-05-24 11:33:00,That Posable Today all were the best ????,0.0,Neutral
Tata Chemicals,buy  for  target  1200  in  next  month,Tishar,2024-05-23 13:33:00,Buy for Target 1200 in Next Month,0.0,Neutral
Tata Chemicals,strong  company  in  chemical  sector,jai1677,2024-05-23 10:26:00,Strong Company in Chemical Sector,0.5106,Positive
Tata Chemicals,W  pattern  on  chart  1  day  time-frame.,AJ3501,2024-05-22 15:11:00,And patterns chart 1 day time-frame.,0.0,Neutral
Tata Chemicals,all  thanks  to  excessive  speculation  in  fno.    look  at  discount  in  future  prices  for  june  and  july  series.  that  tells  some  massive  short  covering  has  to  happen  and  stock  to  move  to  the  level  of  1200  plus  when  that  happens,Cool Bull,2024-05-22 11:33:00,All Thanks to excessive speculation in fno.    Look at discount in future prisles for June and july series.  That tells some massive short covening has to happy and stock to the level of 1200 plus when that happens,0.4404,Positive
Tata Chemicals,still  no  movement  in  stock,Gomjii,2024-05-21 23:16:00,Still no movement in stock,-0.296,Negative
Tata Chemicals,BUY  at  CMP.  Target  1220.  Good  Swing  at  support  with  strength.,AJ3501,2024-05-17 11:48:00,Buyat  Target 1220. Good swing with support with strength.,0.8316,Positive
Tata Chemicals,just  for  fun.........................................,gabbersinghh,2024-05-16 18:56:00,Just for Fun …………………………………….,0.0,Neutral
Tata Chemicals,this  stock  reported  loss  of  840  crores  in  last  quarter.  any  idea  why,Manushine,2024-05-16 17:05:00,This Stock Reported Loos of 840 Crourse in Last Quarter.  Other Idea Whiy,-0.3182,Negative
Tata Chemicals,Soda  ash  prices  recovering.  Next  quarter  onwards  results  will  improve  with  added  capacity  &  better  revenues.  Stock  should  start  moving  up...,shivagrwal,2024-05-07 19:32:00,Soda Ash Presence Rekovering.  Next Quarter onwords Results Will Improves with Added Capacity & Better Revenue.  Stock Shood Start Moving Sub ...,0.7003,Positive
Tata Chemicals,you  dont  knowledge  dont  tell  please,sheVijapur,2024-05-06 10:14:00,You do not knowledge don't taly please,-0.2411,Negative
Tata Chemicals,"Buy  TATATECH  at  1097    target  1110  -1132,  with  a  stop  loss  at  1085",sunilkadam07,2024-05-03 10:00:00,"Buy Tattech 1097 Target 1110 -132, with a Stop Los 1085",-0.5423,Negative
Tata Chemicals,"everything  going  crazy  in  this  stock,  everything  happening  here  shorting,  short  covering,  long  unwinding,  long  buildup  hahaha,  so  funny,  not  able  to  guess  anything  at  all",Amitksh,2024-05-02 14:51:00,"Everything going crazy in this stock, everything happy, short covering, short covering, long unwinding, long buildup hahaha, so funny, not almost to guess anything at all",0.7133,Positive
Tata Chemicals,no  good  reason  to  go  up.  will  be  negative  in  the  next  30  min,sachin242424,2024-05-02 14:50:00,Good region to which sub.  Will Be negative in Next 30,-0.4588,Negative
Tata Chemicals,what  is  going  on?  is  the  upward  spurt  in  price  an  outcome  of  manipulation  or  driven  by  any  positive  news?,K1969,2024-05-02 12:47:00,What is Going?  This was Sport in Price Autakam of Manipulation and Driven by Positive News?,0.4137,Positive
Tata Chemicals,"The  volume  traded  in  the  last  session  indicates  its  strength.  With  the  news  of  a  15  rupee  dividend,  this  is  expected  to  bounce  back  soon.",Market_Analyst27,2024-05-02 07:47:00,"The Volume Traded in the Last Session Indicates its strength.  With the news of a 15 rupee dividend, this is expected to bounce back song.",0.4939,Positive
Tata Chemicals,"Actually  they  have  earned  profit,  but  they  have  adjusted  some  overall  adjustment  of  973  crores  hence  it  is  showing  loss.  actually  it  is  good  that  the  company  is  disclosing  everything.",Arpit_Kaushal,2024-05-02 06:52:00,"Actually they have earned profit, but they have adjusted some overall adjustment of 973 years hence it is showing loss.  Actually it is good that the company is disclosing everything.",0.431,Positive
Tata Chemicals,jaroori  nahi  aap  pe  liye  to  ye  ghat  Jaye  aur  AAP  ce  le  to  badh  Jaye.  ????????????,Arpit_Kaushal,2024-05-02 06:48:00,"If you are not necessarily on it, then it goes to the ghat and if you take it, then it will increase.  ,",0.0,Neutral
Tata Chemicals,monday  2%  gap  up...  everything  is  priced   it  will  cross   buy  buy  buy  buy  buy  buy  buy  buy  buy  buy  buy  buy...,Amsham,2024-05-01 15:43:00,R,0.0,Neutral
Tata Chemicals,IDBI  capital  is  bullish  on  Tata  chemicals  and  expects  a  bull  rally.,Market_Analyst27,2024-05-01 14:45:00,Dibi Capital This Bulish Tata Chemicals and Expects Bull Rally.,0.0,Neutral
Tata Chemicals,CNBC  Awaaz  gives  a  target  of  1350  in  the  long  term.,Market_Analyst27,2024-05-01 14:15:00,Related Awaaz Give Target of 1350 in Long Term.,0.0,Neutral
Tata Chemicals,Tata  Chemicals  will  cross  1200  soon????,Market_Analyst27,2024-05-01 06:07:00,Tata Chemicals Will Cross 1200 Soon ????,0.0,Neutral
Tata Chemicals,"Dear  Sir  /  Madam,  Sub.:  Intimation  of  Schedule  of  Analyst/Institutional  Investor  Meeting  under  the  SEBI  (Listing  Obligations  and  Disclosure  Requirements)  Regulations,  2015  This  has  reference  to  Regulation  30(6)  of  the  SEBI  (Listing  Obligations  and  Disclosure  Requirements)  Regulations,  2015.  In  accordance  with  the  said  Regulations,  please  find  below  the  details  of  meeting  with  Analysts/Institutional  Investors:  Date  Name  Venue  Type  of  Meeting  May  6,  2024  Non-Deal  Roadshow  organised  by  IIFL  Institutional  Equities  New  York,  USA  One-on-One  Note:  The  schedule  of  the  aforesaid  meeting  is  subject  to  change.  The  change  may  happen  due  to  exigencies  on  the  part  of  Analyst/Institutional  Investor/Company.  No  Unpublished  Price  Sensitive  Information  is  proposed  to  be  shared  by  the  Company  during  the  aforesaid  Investor  Meeting.  This  is  for  your  information  and  records.  Thanking  you.  Yours  faithfully,  For  Tata  Chemicals  Limited",Market_Analyst27,2024-05-01 06:06:00,"Dear Sir / Madam, Sub.: Intimation of Schedule of Analyst / Institutional Investor Meeting Under The Sebi Obligations and disclosure requirements) Regulation, 2015. 2024 Non-Deal Roadshow Organized by IIFL Institutional Equites New York, Usa One-On-One Note: The Schedule of the Aforesaid meeting is subjct to change.  The change may Haappen due to exigencies on the part of analyst/institutional investment/company.  No unpublished price sensitive information is proposed to be shared by the company during the aforesaid investor meeting.  This is for your information and records.  Thanking you.  Yours Faithfully, For Tata Chemicals Limited",0.7184,Positive
Tata Chemicals,tata  chem  declared  Rs15/-  per  share  of  dividend  which  is  150%  Worth  of  its  profit.,_kittu_,2024-05-01 00:32:00,Tata Chem Declared Ras 15/- Foot Share of Dividend Which This 150% Worth of Its Profit.,0.7184,Positive
Tata Chemicals,"Shares  of  Tata  Chemicals  fell  as  much  as  3  percent,  bogged  down  by  the  companys  weak  earnings  performance  in  the  January-March  quarter.  The  chemical  maker  recorded  a  net  loss  of  Rs  841  crore  in  the  March  quarter  as  against  net  profit  of  Rs  692  crore  clocked  in  the  same  period  a  year  ago.  Revenue  fell  21.1  percent  to  Rs  3,475  crore  in  Q4FY24  as  compared  to  Rs  4,407  crore  reported  in  the  year-ago  period.",kamal20,2024-04-30 17:08:00,"Shares of Tata Chemicals Fell as Much as 3 Percent, Bogged Down by the Companys Weak Earnings Performance in the January-Mych Quarter.  The chemical maker recorded a net loss of Rs 841 Crore in the March Quarter as Against Net Profit of Rs 692 Crore Clocked in the Same Period a year ago.  Revenue Fell 21.1 Percent to Rs 3,475 Crore in Q4FY24 as compared to Rs 4,407 Crore reported in the year -go period.",-0.0258,Negative
Tata Chemicals,soon  it  will  follow  nifty  and  bank   an   my  words....,Amsham,2024-04-30 14:09:00,Sun IT Will Follow Nifty and Bank on My Words ....,0.4019,Positive
Tata Chemicals,tata  chemicals  shares  have  fallen  around  4  percent  in  the  past  week.,kamal20,2024-04-30 13:43:00,Tata Chemicals Shares Haway Fallen Around 4 percent in the Past Week.,-0.0772,Negative
Tata Chemicals,tata  chemicals  stock  under  pressure  as  company  posts  net  loss  in  q4,kamal20,2024-04-30 13:42:00,Tata Chemicals Stock Under Pressure Company Posts Net Loss in 4,-0.5423,Negative
Tata Chemicals,"buy  buy  buy  buy  buy  buy  buy  buy  buy   sell  your  single  share,  blv  in   are   not  let  your  money  into   buy  buy  buy  buy...  tomorrow  it  will  be  up  by  5%.  for  sure",Amsham,2024-04-30 13:34:00,"Buy Buy Buy Buy Buy Buy Buy Buy Sell Your Single Share, Blv in Are Not Let Your Money Into Buy Buy Buy Buy Buy ... Tomorrow it will be up by 5%.  for sure",0.5423,Positive
Tata Chemicals,"after  delivering  such  a  bad  result  its  not  sinking,  it  means  some  thing  big  guys  know  that  we   hold  your  buy  position  even  close  all  your  positions  in  this  stock   buy  buy  buy  buy",Amsham,2024-04-30 13:26:00,"After deliverying such a bad result it sinking, it means some thing big guys knowledge",-0.5423,Negative
Tata Chemicals,"with  pathetic  nos,  more  shorts  were  added  today  morning  by  traders,  which  are  being  eaten  out  now  and  may  remain  range  bound  till  these  are  wound  down  by  315pm  in  intra  day  square  off.",STAY_SAFE,2024-04-30 12:34:00,"With pathetic nos, more shorts ware added today morning by traders, which are being eaten out no and may Remain range bound Till these are wound down by 315pm in INTRA DAY DOWN DAY DAY DAY DAY DOWN SUN SIFT.",-0.5719,Negative
Tata Chemicals,"but  where  is  the  dip,  dip  should  at  least  be  960",Sri008,2024-04-30 12:12:00,"But ware this was the lamp, lamp shudat least bay 960",0.0,Neutral
Tata Chemicals,"Buy  buy  buy...  every  one  knew  the   players  not  selling,  why  should  we  ..  accumulate  on  every   buy  is  coming  by  FIIs",Amsham,2024-04-30 11:37:00,"Buy Buy Buy ... Avri One Kannav the players not selling, bewed",0.0,Neutral
Tata Chemicals,Huge  buy  quantity  in  Tata  Chemicals.  bears  will  die  soon????,Market_Analyst27,2024-04-30 10:37:00,Huje Buy Quantity in Tata Chemicals.  Beers will dye Sun ????,-0.5514,Negative
Tata Chemicals,sell  since  results  are  not  good  this  quarter  will  be  tough  to  sustain  current  price,Dhirendrapateria,2024-04-30 10:24:00,Selll Sens Results Are Not Good This Quarter Will Bay Tuff to Sustain Current Price,-0.4416,Negative
Tata Chemicals,Weak  results  were  expected  so  no  big  cut  is  going  to  come  in  stock  price.,sks007,2024-04-30 09:42:00,Week Results Vrere Exacted Sleep No Big Cut is Going to In Stock Price.,-0.7981,Negative
Tata Chemicals,Dividends  will  attract  more  investors.  This  will  touch  1200  soon????,Market_Analyst27,2024-04-30 09:39:00,Dividends Will Atrocity More Investors.  This Will Touch 1200 Soon ????,0.5362,Positive
Tata Chemicals,"Gud  Company  since  long  bad  results  just  now,  no  need  to  be  afraid  it  is  TATA  ,  will  make  up  shortly  like  Rajdhani  &  Duranto.  Happy  investing",rakesh_cbi,2024-04-30 09:38:00,"Gud company since long bad results just now, no need to be afraid it is tata, will make up shortly like Rajdhani & Duranto.  Happy investment",0.128,Positive
Tata Chemicals,Tata  Chem  first  target  is  Rs  800  and  second  target  is  Rs  600.  Keep  your  eye  open.,Investor1000,2024-04-30 09:25:00,Tata Chem First Target is 800 and Second Target this juice 600. Keep your oy open.,0.0,Neutral
Tata Chemicals,lagta  hai  Modi  Zee  ne  bhi  aab  isko  dekhna  baand  kar  diya.  electoral  bond  kharidne  ka  bura  asar,Pint007,2024-04-30 08:56:00,It seems that Modi ji also stopped looking at it.  Bad effect of buying electoral bonds,0.0,Neutral
Tata Chemicals,agree.  weird  tghat  the  company  makes  huge  loss  and  then  announces  dividend.  definitely  not  look  like  a  sound  financial  and  honest  decision.,indyvest,2024-04-30 08:46:00,Agri  The company Maqs were under Huje Loos and Thy Annoonsses Dividend.  Definnatel Not Look like a Sound Financial and Aonest Decision.,0.6898,Positive
Tata Chemicals,stock  to  be  in  a  dip  mode  this  week.  It  can  touch  levels  of  950  -  970  by  next  week.  which  would  be  a  good  time  to  buy.,punitjain,2024-04-30 08:42:00,Stock to bay in a few weeks.  It can touch levels of 950 - 970 be Next Week.  Which Vauld Bay A Good Time is Buy.,0.4404,Positive
Tata Chemicals,"The  Tata  Group  company  has  posted  a  net  loss  of  Rs  850  crore  for  the  January%u2013March  FY24  quarter  against  a  profit  of  Rs  709  crore  in  the  year-ago  period.  The  company  has  recognized  a  non-cash  write-down  of  assets  worth  Rs  963  crore  with  respect  to  the  UK  (Lostock  Plant),  which  has  been  disclosed  as  an  exceptional  loss.  Revenue  from  operations  fell  by  21.1  percent  year  over  year  to  Rs  3,475  crore  for  the  quarter.",kamal20,2024-04-30 08:27:00,"The Tata Group Company has posted a net loss of Rs 850 crore for the January%U2013March FY24 Quarter Against a Profit of Rs 709 Crore in the Year -GO Period.  The company has been recognized a non-cash write-devn of assets worth Rs 963 Crore with Respect to the UK (Lostock Plant), which has been disclosed as an affectional losses.  Revenue from Operations Fell by 21.1 Percent Year Over Year to Rs 3,475 Crore for the Quarter.",0.6124,Positive
Tata Chemicals,TACHEM  near  term  outlook  will  remain  weak  as  TURKEY  will  keep  dumping  more  in  EU  markets  at  discounted  prices.  TURKEY  needs  USD  badly  and  their  currency  depreciation  gives  more  room  for  further  price  cuts.,STAY_SAFE,2024-04-30 08:25:00,Tachem Near Term Outlook will remain weak as turkey will keep dumping more in eu markets at discounted prices.  Turkey needs usd badly and their currency depreciation Gives more Room for Further Price Cuts.,-0.8519,Negative
Tata Chemicals,"very  bad  result.  divided  of  15/-  even  when  company  is  in  loss,  on  one  hand  it  is  going  to  raise  funds  and  on  the  other  hand  it  is  going  to  distribute  divided.  adjustment  of  about  900  cr.  in  last  quarter  is  surprising.  AS  this  was  surprise  so  it  has  to  factor  in  price.  20  percent  lower  circuit  expected.",BANTI-BOKARO,2024-04-30 01:10:00,"Very bad result.  Divided of 15/- Even when company is in loss, on one hand it is going to raise funds and on the other hand it is going to distribute divided.  adjustment of about 900 cr.  In last quarter is surprising.  As this was surprise so it has to factor in price.  20 percent lower circuit expected.",0.3197,Positive
Tata Chemicals,net  sales  key  12  baj  gaye  hain  jaldi  hi  price  key  bhi  13  bajeygen,sukhjeet_dhillon,2024-04-29 22:59:00,"Net cells are 12 o'clock, soon 13 are also on the price",0.0,Neutral
Tata Chemicals,Tata  chemicals  declares  15  rupees  dividend????,Market_Analyst27,2024-04-29 22:42:00,Tata Chemicals Decklales 15 Roopis Dividend ????,0.0,Neutral
Tata Chemicals,This  will  touch  1350  soon.,Market_Analyst27,2024-04-29 22:41:00,This Will Touch 1350 Soon.,0.0,Neutral
