Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
Deepak Nitrite,dont  short  u  will  get  trapped  in  operator  trap  .....  dont  get  greedy  more  u  short  higher  it  will  go,ThefabulousPenguin,2024-08-29 12:19:00,Don't Short Short Get Trapped in Operator Trap ..... Don't Gate Glaid,-0.5773,Negative
Deepak Nitrite,"there  are  other  good  stocks,  these  are  growing  girms,  market  leader  and  can  be  hold  for  very  long  term  pgel  xpro  india  rajratan  global  wire  trident  sfl  holding  time  can  be  5  years,  10  years  or  more  there  are  other  good  stocks,  these  are  growing  girms,  market  leader  and  can  be  hold  for  very  long  term  pgel  xpro  india  rajratan  global  wire  trident  sfl  holding  time  can  be  5  years,  10  years  or  more",jet25,2024-08-29 11:11:00,"There are other good stocks, these are growing girms, market lead and can be hold for very long term pgel xPro India rajratan global wire tride Good stocks, these are growing girms, market leader and can be hold for very long term pgel xPro India rajratan global wire tride",0.802,Positive
Deepak Nitrite,first  tgt  2121  if  holds  then  2168  and  then2272,sanjogn,2024-08-29 10:26:00,The first place was 2121 and the 2168 and the 2272,0.0,Neutral
Deepak Nitrite,promoter  is  greedy  to  abhi  kya  karega  ðÿ˜œðÿ¤£ðÿ¤£ðÿ¤£,ThefabulousPenguin,2024-08-29 10:17:00,Promoter is greedy to abhi kya karega ð˜œð £ £ £ ð £ £,-0.3182,Negative
Deepak Nitrite,r  u  dreaming  chacha  Chaudhary,Aryan172003,2024-08-27 22:01:00,Ru Dreaming Chacha Chaudhary,0.0,Neutral
Deepak Nitrite,"Look  at  last  2  years  quartely  shareholding.  DII  holding  has  increased  considerably.  stock    moving  from  weak  hand  to  strong  hands.  Huge  accumulation  happening  for  3  years  now.
Dont  sell.  Hold  on  and  accumulate.",sumandasonly4u,2024-08-27 16:57:00,"Look at last 2 years Quaretely Sharelding.  Dii Holding has increased considerably.  Stock moving from weak hand to strong hands.  Hug Accumulation Happening for 3 years now.
Dont sell.  Hold on and Accumulate.",0.7906,Positive
Deepak Nitrite,time  to  go  short  in  aug  futures  look  for  red  today  or  tomorrow  very  weak  no  buying,ChachaChaudhary,2024-08-27 15:02:00,Time to which short in -foot look for red tode and tumar,-0.688,Negative
Deepak Nitrite,bhai  anti  dunpingnduty  ki  positive  news  par  10  percent    gira  tha   value  buying  ki  news  par  bhi  10  percent  na  goray  look  for  2500  in  next  series,ThefabulousPenguin,2024-08-27 12:35:00,Bhai Anti DunpingNDuty Ki Positive News Par 10 Percent Gira Tha Value Buying Ki News Par Bhi 10 Percent Na Goray Look for 2500 in Next Series,0.5719,Positive
Deepak Nitrite,please  buy  as  much  as  u  can  so  that  shorts  get  stoplossed   i  will  go  short  .....,ThefabulousPenguin,2024-08-27 12:17:00,Please Buy Buy as Muchs,0.3182,Positive
Deepak Nitrite,china  ke  rate  cut  se  to  chemicals  ka  price  upar  gaya  nhi  which  is  the  biggest  consumer  of  chemicals  usa  ke  rate  cut  se  ghanta  farak  padega  lol,ThefabulousPenguin,2024-08-27 12:06:00,China ke rate cut se to chemicals ka price upar gaya nhi which is the biggest consumer of chemicals usa ke rate cut se ghanta farak padega lol,-0.1027,Negative
Deepak Nitrite,keep  eye  on  himatsigka  textile  stock  double,mksmlr,2024-08-27 11:36:00,Keep Oyon Himatsingka Textile Stock Double,0.0,Neutral
Deepak Nitrite,buy  Deepak  nitrite  tgt  3300  very  soon,anibillon,2024-08-27 09:51:00,Buy lamp nitrut 3300 vary sun,0.0,Neutral
Deepak Nitrite,"buy  for  2900  btst
fno  margin  shor  cover  pending",metashare,2024-08-26 13:13:00,"Buy for 2900
Fanne margin noise cover pending",0.0,Neutral
Deepak Nitrite,buy  deepak  nitrite  around  2840  for  a  target  of  3150  in  september,ValueBuys17,2024-08-25 10:21:00,Buy Deepak Nitrut Around 2840 Fore Target of 3150 in Septtion,0.0,Neutral
Deepak Nitrite,anti  dumping  duty  hai  tabhi  to  profit  upar  gaye  but  they  want  anti  dumping  duty  to  increase  .....  which  is  very  greedy  of  them  ......  and  this  tells  the  story  of  chemicals  sector   phenol  has  not  recovered  from  multiyear  lows  its  very  expensive,ThefabulousPenguin,2024-08-24 19:26:00,Anti Dumping Duty Hai Tabhi To Profit Upar Gaye But they Want Anti Dumping Duty to Increase ..... which is very green of them ...... and this tells the story of chemicals sector phenol has not recovered from not recovered from Multiyar Lows very expensive,-0.8146,Negative
Deepak Nitrite,max  200  to  250  fall  expected  in  dn.    it  will  bounce  back  from.  this  level.  be  patience  as  my  my  view,rajveer2217,2024-08-23 19:36:00,Max 200 to 250 Fall Excluded in Day.    IT will bounce back from.  This level.  Bay pesive,0.0,Neutral
Deepak Nitrite,bc  kya  hora  hai    ..dubadiya  sala,AmoghDigsangikar,2024-08-23 15:42:00,Just what is hora .. Dubadia fuckin,0.0,Neutral
Deepak Nitrite,blasting  in  wrong  direction  ????,Highguy1,2024-08-23 15:26:00,Blasting in Rong Direction ????,-0.6199,Negative
Deepak Nitrite,it  can  blast  at  any  time…  buying  and  selling  are  equal…  keep  watching  for  the  blast…,ginonalex,2024-08-23 14:11:00,It can blast at anne time… Bing and selling is quwal… Keep watching for the blast…,0.0,Neutral
Deepak Nitrite,yesterday  fall  in  DN  was  trap  in  future.  it  may  fall  further  to  make  panic  but  later  it  should  test  new  high.  so  keep  patience,rajveer2217,2024-08-23 08:37:00,Ysterde Fall in Dan Wa Trap in Future.  It My Fall Furdar To Make Panic Butter Lutar Test New High.  So funny,-0.4215,Negative
Deepak Nitrite,all  those  who  are  saying  chemical  stoc    k  fall  should  check  their  words.  in  chemical  sector  mutual  fund  and  fii  are  increasing  their  stake.  and  Deepak  nitrate  is  capex  is  coming  next  year.  so  it  should  test  new  high.,rajveer2217,2024-08-23 08:35:00,All there who are saying chemical stock k fall should check their words.  In Chemical Sector Mutual Fund and Fii Are Increasing their stake.  And Deepak Nitrate is Capex is Coming Next Year.  So it should test new high.,0.0,Neutral
Deepak Nitrite,DN  moving  towards  3600  in  short  term  ..  Stay  invested,RK0079,2024-08-23 03:47:00,Day Moving Turs 3600 in Short Term .. Stay Invested,0.0,Neutral
Deepak Nitrite,down  by  140   closed  in   stock  in  particular  cant  sustain   chemical  stocks  are  in  green,newinvestorengg,2024-08-22 20:23:00,Down Bye 140 Closed in Stock in Prticular Chant Sustain Chemical Stocks Are In Green,0.0,Neutral
Deepak Nitrite,with  positive  news  stocks  was  down  by  Rs  140    from  todays  high  what  the  hell  ????,AmoghDigsangikar,2024-08-22 16:27:00,With Positive News Stocks Was Down Bay Ras 140 from Todes High What Hellal ????,-0.4515,Negative
Deepak Nitrite,operator  ne  to  sell  kar  kar  kay  kapde  utaar  diye  deepak  ntr  ke  look  for  2700,ThefabulousPenguin,2024-08-22 12:52:00,The operator sold and removed the clothes and lamps the look for 2700,0.0,Neutral
Deepak Nitrite,it  should  get  de  rate  if  situation  of  chemicals  in  global  markets  is  so  bad  that  it  needs  govt  to  increase  anti  dumping  duty  2000-2500  will  be  the  correct  level  s,ChachaChaudhary,2024-08-22 11:21:00,It should get de rate if situation of chemicals in global markets is so bad that it needs govt to increase anti dumping duty 2000-2500 will be the correct level s,-0.7777,Negative
Deepak Nitrite,chemicals  companies  profits  doubling  and  more  market  cap  increasing  now  they  want  anti  dumping  duty  to  increase   greedy,ThefabulousPenguin,2024-08-22 10:02:00,Chemicals Companies Profits Dabbling and More Market Cap Inkrasing Now They Want Anti Dumping Duty To Increase Glaida,-0.1027,Negative
Deepak Nitrite,phenol  se  bhi  govt  ne  anti  dunpingnduty  hata  di  thi  ismein  kyun  lagayegi  .....  chemicals  are  very  cheap  globally  india  need  to  o  reduce  chemicals  prices,ThefabulousPenguin,2024-08-22 09:29:00,Phenol se bhi govt ne anti dunpingnduty haata di thi ismein kyun lagayegi ..... chemicals are very cheap globally India need to,-0.3182,Negative
Deepak Nitrite,buy  Himatsingka  textile  stock  shortly  double,mksmlr,2024-08-22 09:21:00,Buy Himatsingka Textile Stock Shortly Double,0.0,Neutral
Deepak Nitrite,anti  dumping  duty  can  save  margins  of  indian  business   operator  positioned  yesterday  only,ChachaChaudhary,2024-08-22 08:54:00,Anti -dumping duty can save margins of Indian business operator positive yesterde only,-0.1027,Negative
Deepak Nitrite,Tujhe  kitna  knowledge  hai  SEBI  chief  kes  resign  chahiye,Mrtnjaya,2024-08-20 23:23:00,How much knowledge you need to do SEBI Chief Case Resign,-0.34,Negative
Deepak Nitrite,as  i  have  said  there  is  no  recovery  in  chemicals  prices  globally  since  last  2  years  .....  all  seems  like  a  fluke  to  me,ThefabulousPenguin,2024-08-13 12:23:00,Asree Haave Sed Tere This No Recovery in Chemicals Presence Globally Sins Last 2 Years ..... All Write All Seams,0.0772,Positive
Deepak Nitrite,"if  iran  israel  conflict  starts  again,  crude  oil  prices  can  increase  impacting  deepak  bottomline...  short  term  guys  can  put  sl  of  2840",Anupam777,2024-08-13 11:47:00,"Iran Israel Conflict Starts Again, Crude Oil Prince Cain Inquires Impacting Deepak Botomline ... Short Term Gyce Can Poot Slon of 2840",-0.5719,Negative
Deepak Nitrite,"i  guess  due  to  expected  war  between  israel  and  iran  and  consequent  surge  in  crude  oil  price,  may  impact  deepak  nitrate  bottomline.  short  term  guys  can  keep  sl  of  2840.",Anupam777,2024-08-13 11:46:00,"I guess due to expected war between israel and Iran and consuent surge in crude oil price, may impact deepak nitrate bottomline.  Short Term Guys Can Keep Sl of 2840.",-0.8225,Negative
Deepak Nitrite,why  sudden  fall.  Any  specific  reason.,darisa,2024-08-13 10:52:00,Whow Suddin Fall.  Other specific region.,0.0,Neutral
Deepak Nitrite,sebi  chief  should  resign  it  cant  even  stop  insider  trading  and  front  running  by  promoters,ChachaChaudhary,2024-08-12 22:21:00,SEBI Chief Shood Regulation IT Chenn Stop Insider Trading and Front Running B Promoters,-0.1311,Negative
Deepak Nitrite,Strong  and  positive  commentary  at  earnings  call.  HOLD  tightly  for  steady  growth  with  TP  of  3850  by  end  of  Q3.,chitgo,2024-08-08 16:15:00,Strong and positive commentary calling aerings call.  Hold Tigery for Standi Growth with Tapa of 3850 B End of 3.,0.8591,Positive
Deepak Nitrite,Go  to  Mirea  s  m.stocks.,Abulkahar,2024-08-07 10:36:00,Go to Meera S. Stocks.,0.0,Neutral
Deepak Nitrite,no  signs  of  recovery  in  phenol  and  other  chemicals  so  just  liquidity  rush  it  might  be,ThefabulousPenguin,2024-08-05 23:08:00,No signus of recovery in finols and other Chemicals so Just Liquidity Rush,-0.296,Negative
Deepak Nitrite,Tomorrow  the  concall  is  there  at  3  pm  will  be  interesting  to  hear  what  commentary  the  mgt  gives.  Dont  forget  chemical  stocks  are  rebounding  and  next  quarter  should  be  even  stronger  so  declines  can  be  used  to  add.  Even  the  promoter  has  bought  in  June  end  above  2500  so  that  gives  a  good  amount  of  confidence.  Lot  of  shorts  were  built  up  today  as  futures  have  gone  into  a  discount  for  sept  and  Oct.  Any  short  squeeze  and  we  could  see  a  upward  rally.,ahuja.12,2024-08-05 21:45:00,Tomorrow the concept is there at 3 PM will be interesting to hear what commentary the mgt gives.  Dont forget chemical stocks are rebounding and next Quarter Should be even stronger so declines can be used to add.  Even the promoter has boght in June end about 2500 so that gives a good amount of confidence.  Lot of shorts were built up today as futures have gone into a discount for sept and most.  Any short squeeze and we could see a upward rally.,0.9087,Positive
Deepak Nitrite,Results  are  not  bad  but  global  factors  coupled  with  geo  political  tensions  will  bring  the  price  down  by  at  least  10  percent  from  current  level,chitgo,2024-08-05 20:35:00,Results are not bad but global factors coupled with geo political tensions will bring the price down by at least 10 percent from current Level,-0.3869,Negative
Deepak Nitrite,"yoy  increase  in  np  and  topline.  qoq  topline  up  but  np  not  comparable  since  there  was  a  exceptional  item  of  a  insurance  claim  recd  last  qtr.  Company  on  track  to  do  well  as  phenol  prices  have  hit  record  high,  mkt  is  turbulent  can  show  strength  once  dust  settles  around  us  markets.",ahuja.12,2024-08-05 20:22:00,"Yoy Increase in NP and Topline.  Qoq Topline up but np not comparable since there was a exceptional item of a insuction claim recd last qtr.  Company on track to do well as phenol prices have record high, mkt is turbulent can show strength once dust settles Around us markets.",0.9081,Positive
Deepak Nitrite,Deepak  Nitrite  Q1  Results  Profit  Rises  35,jayantijain78,2024-08-05 20:14:00,Deepak Nitrarat C 1 Results Profit Regase 35,0.4404,Positive
Deepak Nitrite,"please  share  the  latest  updates  about  the  q1  results,  revenue  np  and  EPS  etc",katariya4me,2024-08-05 18:37:00,"Please shares were the latest Upadates About K1 Results, Revenue Pump & EPSTs",0.7096,Positive
Deepak Nitrite,"ACHIEVED    3000  target  hold  it  investors  stock  for  long  term  ,  enjoy  investing  not  for  traders  and  operator.  others  pl  exit  the  forum  as  they  will  be  sad  once  it  is  3000  missing  feelings
NEXT  YEAR  4000
LONG  TERTHIS  YEAR  3500
M  10000  FOR  STBLE  MINDED  INVESTOTRS  ONLY",CBI stocks,2024-08-04 22:38:00,"Achieved 3000 target hold it Investors Stock for long term, Enjoy Investing Not For Traders and Operator.  others pl exit the forum as they will be sad once it is 3000 missing feelings
Next Year 4000
Long tertheis year 3500
M 10000 for stble minded investors only",-0.2732,Negative
Deepak Nitrite,"achieved    -3000  target  hold  it  investors  stock  for  long  term  ,  enjoy  investing  not  for  traders  and  operator.  others  pl  exit  the  forum  as  they  will  be  sad  once  it  is  3000  missing  feelings

next  target  is  3500  this  year  
4000  next  year  
10000  long  term
only  for  investors  with  stable  mind  set",CBI stocks,2024-08-04 22:34:00,"Achieved -3000 Target Hold It Investors Stock for Long Term, Enjoy Investing Not for Traders and Operator.  others pl exit the forum as they will be sad once it is 3000 missing feelings

Next target is 3500 this year  
4000 next year  
10000 long term
Only for Investors with Stable Mind Set",0.0258,Positive
Deepak Nitrite,Deepak  Nitrate  cloud  has  reached  to    a  level  to  burst  anytime….  Not  the  GOd  but  can  tell  you  it  will  burst  soon.,MoMultiplier,2024-08-02 07:16:00,Deepak Nitrate Cloud Has Rechhed to the level to the other….  The note was God but can Tella Yu it will get Sun.,-0.0534,Negative
Deepak Nitrite,then  when  it  falls  please  tell,aksiitg,2024-07-31 22:23:00,Thy Wahen Falls Please Tell,0.3182,Positive
Deepak Nitrite,"Deepak  nitrate  is  2533  percent  over  valued  and  its  fair  price  is  Rs  117  .  Visit  Simply  wallst
What  is  the  Fair  Price  of  DEEPAKNTR  when  looking  at  its  future  cash  flows.

2533  percent  Overvalued  Current  Price  Rs  3092
Fair  price    Rs  117.",MoMultiplier,2024-07-31 21:25:00,"Deepak Nitrate is 2533 Percent Over Valued and Its Fair Price is Rs 117.  Visit Simply Wallst
What is the Fair Price of Deepakntr when looking at its future cash flows.

2533 Percent overvaluated current price Rs 3092
Fair Price Rs 117.",0.8316,Positive
Deepak Nitrite,kitna  insider  trading  ho  rha  hai  idhar  result  nhi  aa  rha  hai  par  upmove  daily  aa  rha  hai  promoter  bhi  khareed  rha  hai,ThefabulousPenguin,2024-07-31 15:35:00,"How much insider trading is being done here, the result is not coming, but the promoter is also buying the promoter, the promoter is also coming",0.0,Neutral
Deepak Nitrite,It  will  definitely  fall  and  retest  2900  level  before  result,aksiitg,2024-07-31 11:35:00,IT will Daphiniteley Fall and Retest 2900 Level Before Result,0.4019,Positive
Deepak Nitrite,moreover  chemicals  are  back  in  action.  hopefully  it  will  also  give  good  returns.,Mandeep3,2024-07-31 11:14:00,Moreover Chemicals Are Back In Action.  Hopafuli IT will also Give Good Returns.,0.6808,Positive
Deepak Nitrite,moreover  chemicals  are  back  in  action.  hopefully  it  will  also  give  good  returns.,Mandeep3,2024-07-31 11:08:00,Moreover Chemicals Are Back In Action.  Hopafuli IT will also Give Good Returns.,0.6808,Positive
Deepak Nitrite,moreover  chemicals  are  back  in  action.  hopefully  it  will  also  give  good  returns.,Mandeep3,2024-07-31 11:05:00,Moreover Chemicals Are Back In Action.  Hopafuli IT will also Give Good Returns.,0.6808,Positive
Deepak Nitrite,"5  August  ko  hai  results,  hooe  for  the  best  results",katariya4me,2024-07-31 02:06:00,"Results are on August 5, for the best results",0.6369,Positive
Deepak Nitrite,3600  coming  soon  then  4200,RK0079,2024-07-30 16:59:00,3600 Coming Soon Thy 4200,0.0,Neutral
Deepak Nitrite,"price  of  phenol  is  at  an  all  time  high,  benzene  price  at  an  all  time  low.  results  are  going  to  be  fantastic.  Rerating  in  this  counter  after  results.  stay  tuned.",rock5620,2024-07-30 15:42:00,"Price of Phenol is at an all time high, benzene price at an all time low.  Results are going to be fantastic.  Rerating in this counter after results.  Stay Tuned.",0.3612,Positive
Deepak Nitrite,why  is  Deepak  flying.......  are  very  good  results  expected.....,rizulagg5,2024-07-30 15:15:00,Where is this lamp flying ....... Hey very good results expected .....,0.4927,Positive
Deepak Nitrite,deepak  nitrate  target  4520,ajapatel,2024-07-25 15:01:00,Deepak Nitrate Target 4520,0.0,Neutral
Deepak Nitrite,INVESTORS  AND  STOCK  MARKET  INVESTORS  WTSUP  GROUP  BY  CLIK  ON   to  this  new  research  India  is  going  to  witness  its  biggest  potential  growth  run  in  midcap  stocks  this  decade  clik  on,bsbhx,2024-07-25 11:10:00,Investors and Stock Market Investors WTSUP GROUP by Clik on to this new research India is going to witness its biggest potentials potential growth run in midcap stocks,0.3818,Positive
Deepak Nitrite,why  any  specific  reason,jayantijain78,2024-07-23 22:31:00,Whi Ayya Specific Region,0.0,Neutral
Deepak Nitrite,"Don’t  sell  this  stock  …  it  is  portfolio  stock  long  term  investors  will  b  rewarded,  but  when  company  will  give  bonus  issue  so  huge  reserves  …  In  AGM  investors  should  raise  this  question.",ssm58,2024-07-18 17:12:00,"Donman Sell this stock… it is portfolio stock long term investors will b rewarded, but when sold company will give bonus is the bonus issue so huege reserves… in agm investors shouts",0.8817,Positive
Deepak Nitrite,"abhi  quarterly  result  aayega..  150-200  neeche  jane  m  time  nhi  lagega...
history  can  be  check..",mayamk,2024-07-16 13:54:00,"Right now the result of quarterly will come .. It will not take time to go down 150-200 ...
History Can Bay Check ..",0.0,Neutral
Deepak Nitrite,"DN    sustaining  above  the  first  resistance  of  2700  .  Moving  towards  the  second  resistance  of  3020  .  Once  it  is  taken  out,  this  stock  will  be  ready  to  achieve  4700",RK0079,2024-07-15 19:31:00,"DN Sustaining Above The First Resistance of 2700.  Moving towards the second resistance of 3020.  Once it is taken out, this stock will be ready to achieve 4700",0.3612,Positive
Deepak Nitrite,3000  within  week  deepakntr,invincible8298,2024-07-14 19:02:00,3000 Vethin Week lamp,0.0,Neutral
Deepak Nitrite,"Stake  increased  by  Promoters,  FIIs,  DIIs  and  public  holding  reduced  for  this  April-June  2024  quarter...",Adg1975,2024-07-14 16:35:00,"Cut Inkred B Promoters, Fee, DIS and Public Holding Redushed for this April-June 2024 Quarter ...",0.2732,Positive
Deepak Nitrite,4000  coming  soon  in  this  counter,RK0079,2024-07-12 03:50:00,4000 Coming Soon In Theh Counter,0.0,Neutral
Deepak Nitrite,whatever  it  cross  profits  will  go  southwards  only  should  test  1500  ......  wait  for  china  to  shut  down  for  any  growth  in  deepak  ntr,ThefabulousPenguin,2024-07-09 13:03:00,Whats Profits will go Sutwards Only Shud Test 1500 ...... Wet for China to Shut Down for Aayan Growth in Deepak Dantra,0.6705,Positive
Deepak Nitrite,Buy  DEEPAKNTR  above  2733  with  SL  2695  Target  2790,RaviKumar11,2024-07-09 10:11:00,Buy Deepakantra Abowe 2733 with Sal 2695 Target 2790,0.0,Neutral
Deepak Nitrite,definitely  deepak  nitrate  may  cross  2800  level,aksiitg,2024-07-06 16:25:00,Defintelli Deepak Nitrate May Cross 2800 Level,0.4019,Positive
Deepak Nitrite,very  soon  2990  touch  deepak  nitrate  tightly  hold  this....,hp31,2024-07-06 01:31:00,Viri Soon 2990 Touch Deepak Nitrate Tighth Cold This ....,0.0,Neutral
Deepak Nitrite,arey  bhaai  saab  waah  aaj  kr  din  upar  chala  gaya  2200  ke  neeche  jana  tha,ThefabulousPenguin,2024-07-05 09:44:00,"Hey brother Saab, he went up today and had to go below 2200",0.0,Neutral
Deepak Nitrite,itnay  Mehnegay  mein  kaun  buy  kar  rha  hai  bhai  itna  paisa  kahan  se  latay  hain  log,ThefabulousPenguin,2024-07-04 11:33:00,"Who is buying in such a mehnege brother, where do people bring so much money",0.0,Neutral
Deepak Nitrite,look  for  2200  again  dont  worry  it  will  rally  upto  2200,ThefabulousPenguin,2024-07-02 19:25:00,Look for 2200 Again Dout Vorree IT Will Rally 2200,0.3412,Positive
Deepak Nitrite,china  fir  se  band  ho  gaya  kya  jo  deepak  nitrite  upar  ja  rha  hai.....  achi  comedy  ho  rhi  hai  india  mein,ThefabulousPenguin,2024-07-02 19:24:00,"China has stopped again, is the lamp going up the nitrot… good comedy is happening in India",0.3612,Positive
Deepak Nitrite,something  big  is  cooking  Promoter  incredibly  increasing  stake  &  Lic  increasing  stake  big  gonna  happen  ????????,sanjubly,2024-06-30 18:06:00,Samathing Big This Cooking Promoter Incradibali Increasing Founds & Lich Inkrasing Cut Big Gonna Hapn?,0.0,Neutral
Deepak Nitrite,Promoter  bought  1.46  lakhs  shares  from  open  market,RK0079,2024-06-28 23:26:00,Promoter Bauht 1.46 Laksh Shares from Open Market,0.296,Positive
Deepak Nitrite,buy  more  or  just  hold  on  will  go  up  to  2700  within  2  months,Visionbright,2024-06-28 12:45:00,Buy More and Just hold on will go to 2700 Vithin 2 Monthus,0.0,Neutral
Deepak Nitrite,buy  for  short  term  target  of  ₹2600.  wait  and  watch,NamitC,2024-06-24 15:58:00,Buy for Short Term Target of ₹ 2600.  Wait and watch,0.0,Neutral
Deepak Nitrite,how  about  jayshree  chemicals  any  call  on  that,pnbalways,2024-06-21 09:19:00,How About Jayashree Chemicals Annie Calls,0.0,Neutral
Deepak Nitrite,"214  pe  liya  tha  2019  me,abhi  kitna  bhage  ga  adhe  bech  diye  1800  pe  uske  badd  3000  hoke  aaya",anilpharma11,2024-06-20 18:21:00,"In 214, in 2019, how much half of the run now sold 1800 on his elder 3000",0.0,Neutral
Deepak Nitrite,only  retailer  selling  happening  as  the  top.  have  the  potential  to  move  another  10  %  in  2  days  Target  2800,Deepak4116,2024-06-20 14:52:00,"Only Retailer Celling Hapaining was the top.  Hawa the potential to move, 10 % in 2 days target 2800",0.2023,Positive
Deepak Nitrite,Will  see  more  sellers  from  here  you  can  try  on  every  high  STAY  TUNE  WITH  THIS  OR  MORE  INFORMATIONPINGG  ON  WHTSZAP  EiGHT  44549  TW0  056..,mahi_cash79,2024-06-19 22:57:00,"Will c More sellers from here you can tu avri high stay with this and More Informantisms, which is 44549 tweet 056 ..",0.0,Neutral
Deepak Nitrite,good  stock  for  investment.  itmay  go  soon  its  all  time  high,harshadmehtaa1992,2024-06-11 14:15:00,Good Stock for Investment.  Titamay Go Soon It's All Time High,0.4404,Positive
Deepak Nitrite,2700  is  next  target  buy  and  hold,wdf1234,2024-06-11 10:19:00,2700 this next target and hold,0.0,Neutral
Deepak Nitrite,buy  at  current  rate  with  a  target  of  2449.,faga1234,2024-06-03 09:35:00,Current rate with target of 2449.,0.0,Neutral
Deepak Nitrite,"deepak  nitrite  to  acquire  narmada  thermal  power  in  rs  61.65  cr  cash  deal  deepak  nitrite  said  the  acquisition  is  expected  to  be  completed  by  june  30.  ntppl  is  not  carrying  any  business  at  present.  it  has  industrial  land  of  around  125  acres  in  bharuch,  gujarat.",kamal20,2024-06-01 10:21:00,"Deepak Nitrite to Acquire Narmada Thermal Power in Rs 61.65 CR CR CASH DEEL Deepak Nitrite Said The Acquisition is Expected to Be Completed by June 30.  It has Industrial Land of Around 125 Acres in Bharuch, Gujarat.",0.0,Neutral
Deepak Nitrite,Buyers  are  increasing  will  move  to  2450,faga1234,2024-05-31 15:31:00,Buuser is incredible will move to 2450,0.0,Neutral
Deepak Nitrite,bus  ye  ab  support  p  hi  h  i  think  ye  ab  ekdum  se  hi  spike  krega  upr  ki  terf,sairav,2024-05-30 13:51:00,"Just now this support will be done now, it will now spike upwards",0.4019,Positive
Deepak Nitrite,"pahle  2210  herdel  tha,  ab  22  bhi  ambuja  ki  deewar  ban  gayi  h..",kk05,2024-05-30 11:29:00,"Earlier 2210 was Hardai, now 22 have also become the wall of Ambuja ..",-0.5574,Negative
Deepak Nitrite,ye  share  aaj  2210  cross  nahi  kar  sakta...  chahe  nifty  positive  hi  close  kyu  na  ho  jaye,kk05,2024-05-30 11:09:00,These shares cannot cross 2210 today ... even if the Nifty positive is closed,0.8176,Positive
Deepak Nitrite,what  is  happening.  is  it  applied  for  ibc?  why  continuously  falling.,darisa,2024-05-30 09:29:00,What is this flapping.  This IT applied for ibs?  How to Falling Cantinusali.,-0.1531,Negative
Deepak Nitrite,big  short  build  up  in  this  one.  this  month  has  been  terrible  tomorrow  is  monthly  closing  and  we  can  see  a  juicy  short  squeeze.,ahuja.12,2024-05-29 09:34:00,Big Short Build Up In One.  This month is bin bin terrible tumaro is the monthly closing and we can see Jusi Short Squies.,-0.4767,Negative
Deepak Nitrite,I  fill  this  will  close  in   see  what  happens,nicknamemitul,2024-05-28 12:22:00,Shri Filal This Will Close in Sea What Happens,0.0,Neutral
Deepak Nitrite,60-70  rs  fall  expected  from  here..  this  will  the  last  fall  before  deepak  nitrite  takes  on  a  big  move  upward,sanki1978,2024-05-27 12:15:00,"60-70 Ras Fall Exacted from Head .. This will when the last fall before lamp nitrut taxes, a Big Moved",0.0,Neutral
Deepak Nitrite,ha   after  10  years  it  will  reach  3000,newinvestorengg,2024-05-27 12:13:00,Ha after 10 year IT will Reach 3000,0.3612,Positive
Deepak Nitrite,Such  falls  are  to  remove  weak  players  .  this  eventually  has  to  reach  3000,RK0079,2024-05-25 01:23:00,"Such Falls Hey to Remove Week Players.  If this is the venue, then Reich 3000",-0.4215,Negative
Deepak Nitrite,as  mentioned  yesterday  dead  cat  bounce  expected.  bullish  only  if  crosses  2400  today,naveendembla1968,2024-05-24 11:48:00,As Manshanad Ysterde Dead Cat Bounce Extext.  Bulish only,-0.6486,Negative
Deepak Nitrite,by  end  of  next  week  expect  deepak  nitrite  to  touch  minimum  2500  rs  for  sure,sanki1978,2024-05-24 10:09:00,B End of Next Week Extemp lamp nitrut to touch minimum 2500 juice for sure,0.3182,Positive
Deepak Nitrite,"deepak  nitrite  will  recover  next  week,  expect  minimum  2500  rs  by  end  of  next  week.  fall  was  just  temporary",sanki1978,2024-05-24 10:04:00,"Deepak Nitrarat Will Recover Next Week, Expect Minimum 2500 Ras B End of Next Week.  Fallwas just temperament",0.0,Neutral
Deepak Nitrite,"Shares  slipped  over  5  percent,  extending  losses  from  the  previous  session  as  brokerages  retain  their  bearish  perspective  on  the  company.  The  firm  reported  an  8.5  percent  on-year  rise  in  net  profit  at  Rs  crore  for  the  March  quarter,  accounting  for  a  Rs  51.6  crore  gain  from  extraordinary  item.s  However,  discounting  the  exceptional  item  which  was  towards  claims  from  an  insurance  company,  the  net  profit  fell  14  percent  on-year  for  the  quarter.",kamal20,2024-05-23 17:52:00,"Shares Slipped Over 5 percent, Extended Losses from the Previous Session as Brokerages Retain their bearish percent on the company.  The firm reported an 8.5 percent on-year Rise in Net Profit at RS Crore for the March Quarter, Accounting for a Rs 51.6 Crore Gain from Extractor was towards claims from an insurance company, the net profit fell 14 percent on-year for the Quarter.",0.8271,Positive
Deepak Nitrite,"Deepak  Nitrite  shares  slipped  5  percent,  extended  losses  from  previous  session  as  brokerages  retain  their  bearish  perspective  on  the  company.",kamal20,2024-05-23 17:37:00,"Deepak Nitrarat Shares Sleeppad 5 percent, Extempted Loss from Previous Session as Brocher's Ratine Their Rain Perspective on the company.",-0.128,Negative
